artistUrl,friends,influenced_by,influenced_on,institution,movements,school,type
/en/francis-bott,,,,,"Surrealism,Art Informel",/en/artists-by-painting-school/cole-de-paris,Artists
/en/balcomb-greene,,"/en/juan-gris,/en/piet-mondrian,/en/pablo-picasso,/en/henri-matisse",,/en/artists-by-art-institution/academie-de-la-grande-chaumiere-paris-france,Abstract Art,/en/artists-by-painting-school/american-abstract-artists,Artists
/en/giorgio-cavallon,/en/arshile-gorky,,,/en/artists-by-art-institution/national-academy,"Abstract Expressionism,Abstract Art","/en/artists-by-painting-school/new-york-school,/en/artists-by-painting-school/american-abstract-artists",Artists
/en/alfred-jensen,,,,,Post-Painterly Abstraction,,Artists
/en/clarence-holbrook-carter,,,,,Magic Realism,,Artists
/en/maurice-esteve,,,,,Art Informel,/en/artists-by-painting-school/cole-de-paris,Artists
/en/octav-angheluta,,,,,Impressionism,,Artists
/en/alexandru-ciucurencu,,,,,"Post-Impressionism,Socialist Realism",,Artists
/en/werner-berg,/en/emil-nolde,,,/en/artists-by-art-institution/akademie-der-0,Expressionism,/en/artists-by-painting-school/degenerate-art,Artists
/en/alice-rahon,"/en/frida-kahlo,/en/diego-rivera,/en/rufino-tamayo,/en/carlos-merida,/en/henry-moore",,,,Abstract Expressionism,,Artists
/en/eric-ravilious,,/en/samuel-palmer,,,Magic Realism,,Artists
/en/rudolf-lang,,,,,Expressionism,,Artists
/en/arman-manookian,,,,,Naïve Art (Primitivism),,Artists
/en/willem-de-kooning,/en/jackson-pollock,"/en/edward-hopper,/en/pablo-picasso,/en/chaim-soutine","/en/helen-frankenthaler,/en/cy-twombly,/en/lee-krasner,/en/ivan-eyre,/en/michel-majerus",/en/artists-by-art-institution/black-mountain,"Abstract Expressionism,Abstract Art","/en/artists-by-painting-school/new-york-school,/en/artists-by-painting-school/irascibles,/en/artists-by-painting-school/the-ten",Artists
/en/jean-rene-bazaine,,,,,Art Informel,/en/artists-by-painting-school/cole-de-paris,Artists
/en/clyfford-still,,,,,"Abstract Expressionism,Abstract Art",/en/artists-by-painting-school/irascibles,Artists
/en/jiro-yoshihara,,,,,"Art Informel,Conceptual Art",/en/artists-by-painting-school/gutai-group,Artists
/en/jean-helion,,,,,Abstract Art,/en/artists-by-painting-school/abstraction-cr-ation,Artists
/en/salvador-dali,"/en/man-ray,/en/andy-warhol,/en/maruja-mallo,/en/valentine-hugo","/en/giorgio-de-chirico,/en/arnold-bocklin,/en/pablo-picasso,/en/joan-miro,/en/yves-tanguy,/en/max-ernst,/en/jean-francois-millet,/en/hieronymus-bosch,/en/artists-by-art-movement/dada,/en/artists-by-art-movement/high-renaissance","/en/max-ernst,/en/jackson-pollock,/en/mark-rothko,/en/artists-by-art-movement/surrealism,/en/artists-by-art-movement/abstract-expressionism,/en/artists-by-art-movement/pop-art,/en/artists-by-art-movement/performance-art,/en/artists-by-art-movement/conceptual-art",/en/artists-by-art-institution/real-academia-de,Surrealism,,Artists
/en/jean-paul-lemieux,,,,,"Expressionism,Regionalism",,Artists
/en/hans-hartung,,,,,"Tachisme,Abstract Art",,Artists
/en/perle-fine,,,,,"Abstract Expressionism,Abstract Art",/en/artists-by-painting-school/new-york-school,Artists
/en/john-ferren,,,,,"Abstract Art,Abstract Expressionism,Post-Painterly Abstraction","/en/artists-by-painting-school/new-york-school,/en/artists-by-painting-school/abstraction-cr-ation,/en/artists-by-painting-school/american-abstract-artists",Artists
/en/esteban-vicente,,,,,"Abstract Expressionism,Abstract Art",/en/artists-by-painting-school/new-york-school,Artists
/en/leon-arthur-tutundjian,,,,,"Concrete Art (Concretism),Surrealism",,Artists
/en/romualdo-locatelli,,,,,"Orientalism,Modernism,Expressionism",,Artists
/en/beauford-delaney,"/en/georgia-o-keeffe,/en/alfred-stieglitz","/en/alfred-stieglitz,/en/paul-cezanne,/en/henri-matisse,/en/pablo-picasso,/en/vincent-van-gogh",,,"Harlem Renaissance (New Negro Movement),Modernism,Abstract Expressionism",,Artists
/en/may-wilson,,,,,"Feminist Art,Mail Art,Pop Art",,Artists
/en/antonio-sicurezza,,,,,Modernism,,Artists
/en/wolfgang-paalen,,,,,Surrealism,/en/artists-by-painting-school/abstraction-cr-ation,Artists
/en/barnett-newman,/en/jackson-pollock,/en/ad-reinhardt,/en/charles-gibbons,/en/artists-by-art-institution/art-students-league,"Abstract Expressionism,Post-Painterly Abstraction,Abstract Art","/en/artists-by-painting-school/new-york-school,/en/artists-by-painting-school/irascibles",Artists
/en/antonio-berni,"/en/david-alfaro-siqueiros,/en/juan-carlos-castagnino",/en/david-alfaro-siqueiros,,/en/artists-by-art-institution/academie-de-la-grande-chaumiere-paris-france,"Muralism,Social Realism,Junk Art",,Artists
/en/lynd-ward,,,,,Expressionism,,Artists
/en/felix-labisse,,,,,Surrealism,,Artists
/en/paul-emile-borduas,,,,,,,Artists
/en/lois-mailou-jones,,,,/en/artists-by-art-institution/acad-mie-julian,Harlem Renaissance (New Negro Movement),,Artists
/en/jacob-macznik,,,,,Post-Impressionism,/en/artists-by-painting-school/cole-de-paris,Artists
/en/o-louis-guglielmi,,,,,"Social Realism,Magic Realism",,Artists
/en/arthur-nisio,,,,/en/artists-by-art-institution/akademie-der,"Modernism,Social Realism",,Artists
/en/serge-poliakoff,,,,,"Tachisme,Abstract Art",,Artists
/en/pierre-tal-coat,,,,,Art Informel,,Artists
/en/nikos-hadjikyriakos-ghikas,,,,,Cubism,,Artists
/en/david-smith,,,/en/anthony-caro,,Abstract Expressionism,/en/artists-by-painting-school/new-york-school,Artists
/en/victor-vasarely,,,"/en/manuel-cargaleiro,/en/oleh-sokolov",,Op Art,,Artists
/en/ralston-crawford,/en/george-ault,/en/charles-demuth,,,Precisionism,,Artists
/en/oscar-dominguez,,,,,Surrealism,,Artists
/en/burgoyne-diller,,,,,"Constructivism,De Stijl (Neoplasticism)",/en/artists-by-painting-school/american-abstract-artists,Artists
/en/walter-battiss,,,,,"Naïve Art (Primitivism),Abstract Art,Pop Art",,Artists
/en/leon-polk-smith,,,,,Post-Painterly Abstraction,,Artists
/en/fritz-winter,,,,,Art Informel,"/en/artists-by-painting-school/degenerate-art,/en/artists-by-painting-school/zen-49",Artists
/en/james-brooks,,,,,Abstract Expressionism,"/en/artists-by-painting-school/new-york-school,/en/artists-by-painting-school/irascibles",Artists
/en/nuri-iyem,,,,,Social Realism,,Artists
/en/frida-kahlo,/en/jacqueline-lamba,"/en/amedeo-modigliani,/en/diego-rivera,/en/jose-clemente-orozco,/en/david-alfaro-siqueiros,/en/artists-by-art-movement/surrealism","/en/judy-chicago,/en/georgia-o-keeffe,/en/artists-by-art-movement/feminist-art,/en/silvestre",,"Naïve Art (Primitivism),Surrealism,Indigenism,Magic Realism",,Artists
/en/camille-bryen,,,,,"Tachisme,Abstract Art","/en/artists-by-painting-school/cole-de-paris,/en/artists-by-painting-school/phases",Artists
/en/kasumi-bunsho,,,,,Shōwa period (1926–1989),,Artists
/en/theodore-roszak,,,,,Abstract Art,/en/artists-by-painting-school/new-york-school,Artists
/en/ilya-bolotowsky,,/en/piet-mondrian,,/en/artists-by-art-institution/black-mountain,"Abstract Art,De Stijl (Neoplasticism)","/en/artists-by-painting-school/american-abstract-artists,/en/artists-by-painting-school/the-ten",Artists
/en/petre-abrudan,,,,,"Impressionism,Expressionism",,Artists
/en/ulfert-wilke,,,,,"Abstract Expressionism,Abstract Art",/en/artists-by-painting-school/new-york-school,Artists
/en/giuseppe-santomaso,,,,,Art Informel,/en/artists-by-painting-school/gruppo-degli-otto,Artists
/en/le-pho,,,,,Post-Impressionism,,Artists
/en/mariam-aslamazian,,,,,Naïve Art (Primitivism),,Artists
/en/rafael-zabaleta,,,/en/robert-montenegro,,"Expressionism,Cubism",,Artists
/en/dmitry-nalbandyan,,,,,Socialist Realism,,Artists
/en/dora-maar,/en/jacqueline-lamba,,,,Surrealism,,Artists
/en/mario-zanini,,,,,Modernismo,,Artists
/en/myron-stout,,,,,Minimalism,,Artists
/en/jean-david,,,,,Surrealism,,Artists
/en/rupprecht-geiger,,,,/en/artists-by-art-institution/kunstakademie-dusseldorf-dusseldorf-germany,Post-Painterly Abstraction,/en/artists-by-painting-school/zen-49,Artists
/en/charles-alston,,/en/amedeo-modigliani,,/en/artists-by-art-institution/art-students-league,Harlem Renaissance (New Negro Movement),,Artists
/en/bruno-munari,,,,,"Futurism,Concrete Art (Concretism)",,Artists
/en/nakagawa-soen,,,,,Shōwa period (1926–1989),,Artists
/en/maria-primachenko,,,,/en/artists-by-art-institution/self-taught,Naïve Art (Primitivism),,Artists
/en/jorge-gonzalez-camarena,,,,/en/artists-by-art-institution/academia-de-san-carlos-mexico-city-mexico,Muralism,,Artists
/en/rita-angus,,"/en/artists-by-art-movement/byzantine-art,/en/artists-by-art-movement/cubism",,,"Modernism,Regionalism",,Artists
/en/vajda-lajos,,,,,Surrealism,,Artists
/en/maria-helena-vieira-da-silva,,,,,Abstract Art,,Artists
/en/fairfield-porter,,,,,Contemporary Realism,,Artists
/en/paul-ackerman,,,,,Cubism,/en/artists-by-painting-school/cole-de-paris,Artists
/en/lee-krasner,/en/jackson-pollock,"/en/pablo-picasso,/en/henri-matisse,/en/piet-mondrian,/en/willem-de-kooning,/en/jackson-pollock","/en/jasper-johns,/en/artists-by-art-movement/feminist-art",/en/artists-by-art-institution/art-students-league,"Abstract Expressionism,Abstract Art",/en/artists-by-painting-school/american-abstract-artists,Artists
/en/vera-nedkova,,,,"/en/artists-by-art-institution/akademie-der-0,/en/artists-by-art-institution/national-academy-of-arts-naa-sofia-bulgaria","Expressionism,New Objectivity (Neue Sachlichkeit)",,Artists
/en/juan-carlos-castagnino,/en/antonio-berni,,,,New Realism (American Realism),,Artists
/en/victor-pasmore,,,,,Abstract Art,"/en/artists-by-painting-school/objective-abstractionists,/en/artists-by-painting-school/euston-road-school",Artists
/en/remedios-varo,/en/jacqueline-lamba,,,,Surrealism,,Artists
/en/max-bill,,,,,Concrete Art (Concretism),"/en/artists-by-painting-school/bauhaus,/en/artists-by-painting-school/abstraction-cr-ation",Artists
/en/medi-wechsler-dinu,,,,,Impressionism,/en/artists-by-painting-school/balchik-school,Artists
/en/greta-freist,,,,,"Magic Realism,Art Informel",/en/artists-by-painting-school/cole-de-paris,Artists
/en/balthus,,,"/en/l-s-lowry,/en/william-balthazar-rose",,"Expressionism,Surrealism",/en/artists-by-painting-school/cole-de-paris,Artists
/en/gustave-singier,,,,,Art Informel,/en/artists-by-painting-school/cole-de-paris,Artists
/en/william-saroyan,,,,,Abstract Expressionism,,Artists
/en/babken-kolozyan,,,,,Expressionism,,Artists
/en/jack-bush,,,,,"Abstract Expressionism,Post-Painterly Abstraction","/en/artists-by-painting-school/painters-eleven-p11,/en/artists-by-painting-school/canadian-group-of-painters",Artists
/en/frantisek-hudecek,,,,,Modernism,,Artists
/en/jean-bertholle,,,,,"Tachisme,Abstract Art",/en/artists-by-painting-school/cole-de-paris,Artists
/en/norman-lewis,,,,,"Harlem Renaissance (New Negro Movement),Abstract Expressionism",,Artists
/en/gregoire-boonzaier,,,,,Impressionism,,Artists
/en/antonio-corpora,,,,,"Tachisme,Abstract Art",/en/artists-by-painting-school/gruppo-degli-otto,Artists
/en/francis-bacon,"/en/lucian-freud,/en/graham-sutherland","/en/egon-schiele,/en/chaim-soutine,/en/rembrandt,/en/pablo-picasso,/en/vincent-van-gogh,/en/diego-velazquez,/en/paul-cezanne,/en/graham-sutherland,/en/matthew-smith,/en/artists-by-art-movement/cubism,/en/artists-by-art-movement/expressionism,/en/artists-by-art-movement/surrealism,/en/titian,/en/marlene-dumas","/en/lucian-freud,/en/damien-hirst,/en/julian-schnabel,/en/david-lynch,/en/alberto-sughi,/en/lucy-ivanova,/en/artists-by-art-movement/neo-expressionism,/en/david-bowie",,Expressionism,/en/artists-by-painting-school/school-of-london,Artists
/en/jean-le-moal,,,,,Art Informel,/en/artists-by-painting-school/cole-de-paris,Artists
/en/sattar-bahlulzadeh,,,,/en/artists-by-art-institution/surikov-moscow-state-academic-art-institute-moscow,"Socialist Realism,Neo-Impressionism,Impressionism",,Artists
/en/louis-van-lint,,,,,"Tachisme,Abstract Art",/en/artists-by-painting-school/jeune-peinture-belge,Artists
/en/yiannis-tsaroychis,,,,,"Realism,Expressionism",/en/artists-by-painting-school/armos,Artists
/en/enrico-donati,,,,,"Surrealism,Spatialism",,Artists
/en/paul-feeley,,,,,Post-Painterly Abstraction,,Artists
/en/emily-kame-kngwarreye,,,,,Native Art,,Artists
/en/tran-van-can,,,,,"Post-Impressionism,Social Realism",,Artists
/en/leonor-fini,,,,,Surrealism,,Artists
/en/haroutiun-galentz,,,,,"Cubism,Contemporary Realism",,Artists
/en/luigi-veronesi,,,,,Concrete Art (Concretism),/en/artists-by-painting-school/abstraction-cr-ation,Artists
/en/ion-tuculescu,,,,,Expressionism,,Artists
/en/helene-de-beauvoir,,/en/artists-by-art-movement/cubism,,,Modernism,,Artists
/en/konrad-zuse,,,,,Kitsch,,Artists
/en/sergiy-grigoriev,/en/victor-puzyrkov,,,"/en/artists-by-art-institution/vkhutemas-moscow-russia,/en/artists-by-art-institution/national-academy-of-visual-arts-and-architecture",Socialist Realism,,Artists
/en/hedda-sterne,,,,,"Surrealism,Abstract Expressionism","/en/artists-by-painting-school/new-york-school,/en/artists-by-painting-school/irascibles",Artists
/en/jesus-helguera,,,,,Modernismo,,Artists
/en/gaston-chaissac,,,,,Outsider art (Art brut),,Artists
/en/vicente-manansala,,,,,Cubism,,Artists
/en/morris-graves,,,/en/david-chethlahe-paladin,,Abstract Expressionism,/en/artists-by-painting-school/northwest-school,Artists
/en/franz-kline,,/en/jackson-pollock,/en/cy-twombly,,"Abstract Expressionism,Abstract Art",/en/artists-by-painting-school/new-york-school,Artists
/en/dorothea-tanning,/en/lee-miller,,,,Surrealism,,Artists
/en/corneliu-baba,,,,,"Post-Impressionism,Expressionism",,Artists
/en/else-alfelt,,,,,Abstract Art,"/en/artists-by-painting-school/cobra,/en/artists-by-painting-school/linien",Artists
/en/aurelie-nemours,,,,,Concrete Art (Concretism),,Artists
/en/mher-abeghian,,,,,,,Artists
/en/antoine-blanchard,,,,,Impressionism,/en/artists-by-painting-school/cole-de-paris,Artists
/en/graham-bell,,,,,Neo-Romanticism,/en/artists-by-painting-school/euston-road-school,Artists
/en/leon-berkowitz,,,,,Post-Painterly Abstraction,/en/artists-by-painting-school/washington-color-school,Artists
/en/sandu-darie,,,,,Concrete Art (Concretism),,Artists
/en/jacqueline-lamba,"/en/dora-maar,/en/alberto-giacometti,/en/remedios-varo,/en/pablo-picasso,/en/diego-rivera,/en/frida-kahlo",,,,Surrealism,,Artists
/en/david-park,,,/en/richard-diebenkorn,,Expressionism,/en/artists-by-painting-school/bay-area-figurative-school,Artists
/en/eugene-leroy,,,,,Art Informel,/en/artists-by-painting-school/cole-de-paris,Artists
/en/emilio-grau-sala,,,,,Post-Impressionism,/en/artists-by-painting-school/cole-de-paris,Artists
/en/josef-herman,,,,,"Expressionism,Contemporary Realism",,Artists
/en/will-barnet,,,,"/en/artists-by-art-institution/pennsylvania-academy,/en/artists-by-art-institution/tufts-school-of-the,/en/artists-by-art-institution/art-students-league","Abstract Expressionism,Indian Space Painting",/en/artists-by-painting-school/american-abstract-artists,Artists
/en/raoul-ubac,,,,,"Surrealism,Art Informel",/en/artists-by-painting-school/cobra,Artists
/en/forrest-bess,,,,,"Abstract Expressionism,Outsider art (Art brut)",,Artists
/en/mary-blair,,,,,,,Artists
/en/raul-lozza,,,,,Concrete Art (Concretism),,Artists
/en/taro-okamoto,,,,,Surrealism,,Artists
/en/alfred-manessier,,,,,Art Informel,/en/artists-by-painting-school/cole-de-paris,Artists
/en/shishko-sergey,,,,,"Sots Art,Socialist Realism,Social Realism,Academic Art",,Artists
/en/louise-bourgeois,/en/constantin-brancusi,,,/en/artists-by-art-institution/cole-des-beaux-arts,Confessional Art,"/en/artists-by-painting-school/new-york-school,/en/artists-by-painting-school/american-abstract-artists",Artists
/en/roberto-matta,,,"/en/william-baziotes,/en/robert-motherwell,/en/jackson-pollock,/en/arshile-gorky",,Surrealism,,Artists
/en/william-baziotes,,"/en/wassily-kandinsky,/en/roberto-matta",,,"Abstract Expressionism,Surrealism","/en/artists-by-painting-school/new-york-school,/en/artists-by-painting-school/irascibles,/en/artists-by-painting-school/the-ten",Artists
/en/olle-baertling,,,,,Concrete Art (Concretism),,Artists
/en/renato-guttuso,,,,,"Expressionism,Social Realism",,Artists
/en/francis-gruber,,,,,Expressionism,,Artists
/en/romare-bearden,,/en/aaron-douglas,,,"Harlem Renaissance (New Negro Movement),Outsider art (Art brut)",,Artists
/en/jackson-pollock,"/en/lee-krasner,/en/robert-motherwell,/en/mark-rothko,/en/willem-de-kooning,/en/barnett-newman,/en/philip-guston,/en/ad-reinhardt","/en/el-greco,/en/pablo-picasso,/en/paul-cezanne,/en/thomas-hart-benton,/en/jose-clemente-orozco,/en/joan-miro,/en/chaim-soutine,/en/david-alfaro-siqueiros,/en/salvador-dali,/en/yves-tanguy,/en/artists-by-art-movement/native-art,/en/artists-by-art-movement/regionalism,/en/artists-by-art-movement/surrealism,/en/roberto-matta","/en/helen-frankenthaler,/en/cy-twombly,/en/morris-louis,/en/lee-krasner,/en/robert-morris,/en/kenneth-noland,/en/franz-kline,/en/gerhard-richter,/en/charles-gibbons",/en/artists-by-art-institution/art-students-league,"Abstract Expressionism,Abstract Art","/en/artists-by-painting-school/new-york-school,/en/artists-by-painting-school/irascibles",Artists
/en/volodymyr-bondarenko,,,,/en/artists-by-art-institution/national-academy-of-visual-arts-and-architecture,Socialist Realism,,Artists
/en/lothar-charoux,,,,,"Concrete Art (Concretism),Op Art",,Artists
/en/jacques-h-rold,,,,,Surrealism,,Artists
/en/afro,,,,,"Art Informel,Tachisme,Abstract Art",/en/artists-by-painting-school/gruppo-degli-otto,Artists
/en/karl-schrag,,,,,Expressionism,,Artists
/en/george-pemba,,,,,Social Realism,,Artists
/en/steve-wheeler,,,,,Indian Space Painting,,Artists
/en/robert-g-harris,,,,,Poster Art Realism,,Artists
/en/agnes-martin,,,,,Minimalism,,Artists
/en/verena-loewensberg,,,,,Concrete Art (Concretism),,Artists
/en/rene-portocarrero,,,,,Modernismo,,Artists
/en/william-congdon,,,,,Abstract Expressionism,,Artists
/en/max-walter-svanberg,,,,,Surrealism,/en/artists-by-painting-school/cobra,Artists
/en/ilka-gedo,,,,,Expressionism,,Artists
/en/emil-schumacher,,,,,Tachisme,,Artists
/en/vasile-dobrian,,,,,"Abstract Art,Social Realism",,Artists
/en/alexander-liberman,,,,,Post-Painterly Abstraction,,Artists
/en/tony-smith,,,,,Minimalism,,Artists
/en/morris-louis,"/en/kenneth-noland,/en/jack-tworkov,/en/arshile-gorky,/en/david-alfaro-siqueiros","/en/helen-frankenthaler,/en/joan-miro,/en/jackson-pollock","/en/frank-stella,/en/ellsworth-kelly,/en/artists-by-painting-school/washington-color-school",/en/artists-by-art-institution/maryland-institute-college-of-art-mica-baltimore,"Abstract Expressionism,Post-Painterly Abstraction",/en/artists-by-painting-school/washington-color-school,Artists
/en/conroy-maddox,,,,,Surrealism,/en/artists-by-painting-school/birmingham-surrealists,Artists
/en/giulio-turcato,,,,,Art Informel,"/en/artists-by-painting-school/forma-1,/en/artists-by-painting-school/continuit,/en/artists-by-painting-school/gruppo-degli-otto",Artists
/en/john-cage,,,/en/andy-warhol,,"Abstract Expressionism,Neo-Dada",,Artists
/en/botong-francisco,,,,,"Social Realism,Modernism",,Artists
/en/ralph-rosenborg,,,,,Abstract Expressionism,,Artists
/en/jean-michel-atlan,,,,,Art Informel,"/en/artists-by-painting-school/cole-de-paris,/en/artists-by-painting-school/cobra",Artists
/en/amrita-sher-gil,,,,,Post-Impressionism,,Artists
/en/marie-therese-auffray,,,,,Expressionism,,Artists
/en/carmelo-arden-quin,,,,,Concrete Art (Concretism),,Artists
/en/mario-ballocco,,,,,"Concrete Art (Concretism),Op Art",/en/artists-by-painting-school/gruppo-origine,Artists
/en/adrien-dax,,,,,Surrealism,/en/artists-by-painting-school/phases,Artists
/en/toko-shinoda,,,,,"Abstract Expressionism,Shōwa period (1926–1989),Abstract Art",,Artists
/en/eugene-brands,,,,,Art Informel,/en/artists-by-painting-school/cobra,Artists
/en/conrad-marca-relli,,,,,"Abstract Expressionism,Abstract Art",/en/artists-by-painting-school/new-york-school,Artists
/en/philip-guston,"/en/jackson-pollock,/en/rosemarie-beck",/en/jose-clemente-orozco,/en/dana-schutz,"/en/artists-by-art-institution/art-students-league,/en/artists-by-art-institution/otis-college-of-art-and-design-los-angeles-ca-us","Abstract Expressionism,Neo-Expressionism",/en/artists-by-painting-school/new-york-school,Artists
/en/william-scott,,,,,Abstract Expressionism,,Artists
/en/abidin-dino,,,,,"Surrealism,Magic Realism",,Artists
/en/bruno-cassinari,,,,,"Cubism,Expressionism",/en/artists-by-painting-school/fronte-nuovo-delle-arti,Artists
/en/endre-rozsda,"/en/max-ernst,/en/alberto-giacometti",,,,"Surrealism,Abstract Expressionism",,Artists
/en/joaquim-rodrigo,,,,,Modernismo,,Artists
/en/esteban-frances,,,,,Surrealism,,Artists
/en/ad-reinhardt,/en/jackson-pollock,"/en/piet-mondrian,/en/kazimir-malevich,/en/josef-albers","/en/donald-judd,/en/barnett-newman,/en/mark-rothko,/en/frank-stella","/en/artists-by-art-institution/american-artists,/en/artists-by-art-institution/national-academy","Abstract Expressionism,Minimalism","/en/artists-by-painting-school/new-york-school,/en/artists-by-painting-school/american-abstract-artists,/en/artists-by-painting-school/irascibles",Artists
/en/piroska-szanto,,,,,Surrealism,,Artists
/en/meret-oppenheim,/en/lee-miller,,,,Surrealism,,Artists
/en/fornasetti,,,,,Kitsch,,Artists
/en/wols,,,,,"Surrealism,Tachisme",,Artists
/en/endre-balint,,,,,"Expressionism,Surrealism",,Artists
/en/nicolas-de-sta-l,,,,,Art Informel,,Artists
/en/jose-guerrero,,,,,Abstract Expressionism,/en/artists-by-painting-school/new-york-school,Artists
/en/teodor-harsia,,,,,"Socialist Realism,Expressionism",,Artists
/en/aurel-cojan,,,,,Art Informel,,Artists
/en/george-stefanescu,,,,,"Post-Impressionism,Expressionism",,Artists
/en/jules-perahim,,,,,"Surrealism,Socialist Realism",,Artists
/en/peter-busa,,,,,"Abstract Expressionism,Indian Space Painting",,Artists
/en/johannes-jan-schoonhoven,,,,,Minimalism,/en/artists-by-painting-school/zero,Artists
/en/arthur-pinajian,,,,,Abstract Expressionism,,Artists
/en/tove-jansson,,,,,Modernism,,Artists
/en/karl-otto-gotz,,"/en/max-ernst,/en/juan-gris,/en/wassily-kandinsky,/en/paul-klee",,/en/artists-by-art-institution/kunstakademie-dusseldorf-dusseldorf-germany,"Art Informel,Tachisme,Abstract Art","/en/artists-by-painting-school/cobra,/en/artists-by-painting-school/quadriga-group",Artists
/en/asger-jorn,,,,/en/artists-by-art-institution/royal-danish-academy-of-fine-arts-copenhagen,Art Informel,"/en/artists-by-painting-school/cobra,/en/artists-by-painting-school/phases",Artists
/en/nassos-daphnis,,,,,Post-Painterly Abstraction,,Artists
/en/eduard-isabekyan,,,,,Symbolism,,Artists
/en/ivan-generalic,,,,/en/artists-by-art-institution/self-taught,Naïve Art (Primitivism),/en/artists-by-painting-school/hlebine-school,Artists
/en/ralph-fasanella,,,,/en/artists-by-art-institution/self-taught,"Outsider art (Art brut),Naïve Art (Primitivism)",,Artists
/en/alexandre-istrati,,,,,"Tachisme,Abstract Art",/en/artists-by-painting-school/cole-de-paris,Artists
/en/natalia-dumitresco,,,,,Art Informel,/en/artists-by-painting-school/cole-de-paris,Artists
/en/luis-dourdil,,,,,Expressionism,,Artists
/en/zainul-abedin,,,,,,,Artists
/en/tihamer-gyarmathy,,,,,Abstract Art,,Artists
/en/vladimir-tretchikoff,,/en/paul-gauguin,,,Kitsch,,Artists
/en/robert-motherwell,/en/jackson-pollock,/en/roberto-matta,/en/cy-twombly,/en/artists-by-art-institution/black-mountain,Abstract Expressionism,"/en/artists-by-painting-school/new-york-school,/en/artists-by-painting-school/irascibles",Artists
/en/gerard-sekoto,,,,,Social Realism,,Artists
/en/mathias-goeritz,,,,,Minimalism,/en/artists-by-painting-school/los-hartos-the-fed-ups,Artists
/en/vela-zanetti,,,,,Muralism,,Artists
/en/antonio-dacosta,,,,,Surrealism,,Artists
/en/friedel-dzubas,,,,,"Abstract Expressionism,Post-Painterly Abstraction,Abstract Art",,Artists
/en/carmen-herrera,,,,,Concrete Art (Concretism),,Artists
/en/alberto-burri,,,/en/turi-simeti,,"Art Informel,Spatialism,Arte Povera",/en/artists-by-painting-school/gruppo-origine,Artists
/en/hassel-smith,,,,,"Abstract Expressionism,Abstract Art",/en/artists-by-painting-school/san-francisco-school,Artists
/en/gunther-gerzso,,,,,"Surrealism,Abstract Expressionism,Abstract Art",,Artists
/en/mary-fedden,,,,,Naïve Art (Primitivism),,Artists
/en/aldo-locatelli,,,,,"Academic Art,Expressionism",,Artists
/en/basuki-abdullah,,,,,Realism,,Artists
/en/m-f-husain,,,,,Cubism,/en/artists-by-painting-school/bombay-progressive-artists-group,Artists
/en/terry-frost,,,,/en/artists-by-art-institution/royal-academy-of,"Abstract Expressionism,Post-Painterly Abstraction,Abstract Art",/en/artists-by-painting-school/st-ives-school,Artists
/en/alexander-bogen,,,,/en/artists-by-art-institution/acad-mie-des-beaux,"Abstract Expressionism,Expressionism",,Artists
/en/yiannis-moralis,,,,"/en/artists-by-art-institution/athens-school-of-fine-arts-asfa-athens-greece,/en/artists-by-art-institution/akademie-der","Expressionism,Cubism","/en/artists-by-painting-school/armos,/en/artists-by-painting-school/generation-of-the-thirties",Artists
/en/eyvind-earle,,,,/en/artists-by-art-institution/art-center-college-of-design-pasadena-ca-us,Magic Realism,,Artists
/en/richard-pousette-dart,,,,,"Abstract Expressionism,Abstract Art","/en/artists-by-painting-school/new-york-school,/en/artists-by-painting-school/irascibles",Artists
/en/brion-gysin,,,,,"Surrealism,Neo-Dada",,Artists
/en/elmer-bischoff,,,/en/richard-diebenkorn,,"Expressionism,Abstract Expressionism",/en/artists-by-painting-school/bay-area-figurative-school,Artists
/en/mario-prassinos,,,,,Surrealism,/en/artists-by-painting-school/cole-de-paris,Artists
/en/fernand-leduc,,,,,"Abstract Expressionism,Post-Painterly Abstraction",/en/artists-by-painting-school/les-automatistes,Artists
/en/lennart-rodhe,,,,,Concrete Art (Concretism),,Artists
/en/dolfi-trost,,,,,Surrealism,/en/artists-by-painting-school/s,Artists
/en/ligia-macovei,,,,,Expressionism,,Artists
/en/marcelle-loubchansky,,,,/en/artists-by-art-institution/cole-des-beaux-arts,Art Informel,,Artists
/en/paul-paun,,,,,Surrealism,/en/artists-by-painting-school/s,Artists
/en/gottfried-honegger,,,,,Concrete Art (Concretism),,Artists
/en/alfred-krupa-0,,,,,Expressionism,,Artists
/en/richard-mortensen,,,,,Concrete Art (Concretism),/en/artists-by-painting-school/linien,Artists
/en/louisa-matthiasdottir,,,,/en/artists-by-art-institution/art-students-league,Expressionism,/en/artists-by-painting-school/new-york-school,Artists
/en/pablo-palazuelo,,,,,Concrete Art (Concretism),,Artists
/en/martyl-langsdorf,,,,,"Abstract Expressionism,Precisionism",,Artists
/en/mario-nigro,,,,,"Concrete Art (Concretism),Op Art",,Artists
/en/edna-andrade,,,,,Op Art,,Artists
/en/howard-finster,,,,,"Outsider art (Art brut),Pop Art",,Artists
/en/rene-marcil,,,,,"Abstract Art,Neo-Expressionism",/en/artists-by-painting-school/cole-de-paris,Artists
/en/nicolas-carone,,,,,"Abstract Expressionism,Abstract Art",/en/artists-by-painting-school/new-york-school,Artists
/en/andrew-wyeth,,,,,"Regionalism,Contemporary Realism",,Artists
